param,index,eigenvalue,trace_proxy,effective_rank
vs_IC,41,0.8144962480611256,,
vs_IC,42,0.7583384026287452,,
vs_IC,43,0.7072269003570115,,
vs_IC,44,0.6606073959833122,,
vs_IC,45,0.6179970438920733,,
vs_IC,46,0.5789739658987068,,
vs_IC,47,0.5431684557333035,,
vs_IC,48,0.510255604073519,,
vs_IC,49,0.479949091634712,,
vs_IC,50,0.4519959457725228,,
vs_IC,51,0.4261720959803829,,
vs_IC,52,0.4022785935618513,,
vs_IC,53,0.3801383860651845,,
vs_IC,54,0.3595935564903365,,
vs_IC,55,0.3405029532642839,,
vs_IC,56,0.3227401498610418,,
vs_IC,57,0.30619168329153534,,
vs_IC,58,0.2907555294622095,,
vs_IC,59,0.2763397799982672,,
vs_IC,60,0.2628614911543199,,
vs_IC,61,0.25024568005788633,,
vs_IC,62,0.2384244473094873,,
vs_IC,63,0.22733620844706104,,
vs_IC,64,0.21692501920781365,,
vs_IC,65,0.20713998195735608,,
vs_IC,66,0.1979347224542745,,
vs_IC,67,0.18926692768694095,,
vs_IC,68,0.18109793692587295,,
vs_IC,69,0.1733923791575613,,
vs_IC,70,0.16611785106296695,,
vs_IC,71,0.15924463055266763,,
vs_IC,72,0.1527454214392873,,
vs_IC,73,0.14659512555940823,,
vs_IC,74,0.14077063900124773,,
vs_IC,75,0.13525066966621865,,
vs_IC,76,0.13001557364042604,,
vs_IC,77,0.12504720825139,,
vs_IC,78,0.12032879990359048,,
vs_IC,79,0.11584482503795673,,
vs_IC,80,0.11158090279530268,,
vs_IC,81,0.10752369806193773,,
vs_IC,82,0.10366083382258941,,
vs_IC,83,0.09998081179849702,,
vs_IC,84,0.0964729405154811,,
vs_IC,85,0.09312727001879495,,
vs_IC,86,0.0899345325638488,,
vs_IC,87,0.08688608865692118,,
vs_IC,88,0.08397387792867134,,
vs_IC,89,0.08119037434643876,,
vs_IC,90,0.07852854533440617,,
vs_IC,91,0.07598181444036867,,
vs_IC,92,0.07354402718997578,,
vs_IC,93,0.07120941983358738,,
vs_IC,94,0.06897259070457888,,
vs_IC,95,0.06682847396634037,,
vs_IC,96,0.06477231549380719,,
vs_IC,97,0.06279965073050603,,
vs_IC,98,0.060906284316892975,,
vs_IC,99,0.05908827134126684,,
vs_IC,100,0.05734190006841651,,
vs_IC,101,0.055663676020077324,,
vs_IC,102,0.05405030727937418,,
vs_IC,103,0.05249869092560148,,
vs_IC,104,0.0510059004924311,,
vs_IC,105,0.0495691743738068,,
vs_IC,106,0.048185905089000884,,
vs_IC,107,0.04685362933921813,,
vs_IC,108,0.0455700187900945,,
vs_IC,109,0.04433287152672147,,
vs_IC,110,0.043140104112400365,,
vs_IC,111,0.04198974422067206,,
vs_IC,112,0.040879923782607484,,
vs_IC,113,0.03980887261341933,,
vs_IC,114,0.03877491247812164,,
vs_IC,115,0.03777645157184356,,
vs_IC,116,0.03681197936645399,,
vs_IC,117,0.03588006181293573,,
vs_IC,118,0.034979336859138045,,
vs_IC,119,0.03410851027100242,,
vs_IC,120,0.03326635172154152,,
vs_IC,121,0.03245169114281982,,
vs_IC,122,0.03166341530872023,,
vs_IC,123,0.03090046463926649,,
vs_IC,124,0.03016183020999029,,
vs_IC,125,0.029446550946963378,,
vs_IC,126,0.02875371100156329,,
vs_IC,127,0.028082437286306022,,
vs_IC,128,0.02743189716357321,,
vs_IC,129,0.026801296276015938,,
vs_IC,130,0.02618987650922127,,
vs_IC,131,0.025596914076529385,,
vs_IC,132,0.025021717719205673,,
vs_IC,133,0.024463627014936623,,
vs_IC,134,0.023922010783052797,,
vs_IC,135,0.023396265586076697,,
vs_IC,136,0.022885814317159355,,
vs_IC,137,0.022390104869360543,,
vs_IC,138,0.021908608881237544,,
vs_IC,139,0.021440820554070684,,
vs_IC,140,0.02098625553530475,,
vs_IC,141,0.02054444986553079,,
vs_IC,142,0.020114958983531044,,
vs_IC,143,0.019697356786619814,,
vs_IC,144,0.019291234742273573,,
vs_IC,145,0.018896201049762015,,
vs_IC,146,0.018511879844832733,,
vs_IC,147,0.018137910449437702,,
vs_IC,148,0.017773946660006083,,
vs_IC,149,0.017419656074923198,,
vs_IC,150,0.017074719456340065,,
vs_IC,151,0.01673883012628377,,
vs_IC,152,0.016411693393604935,,
vs_IC,153,0.016093026011213984,,
vs_IC,154,0.015782555660638076,,
vs_IC,155,0.015480020463511362,,
vs_IC,156,0.015185168517441724,,
vs_IC,157,0.014897757455317113,,
vs_IC,158,0.01461755402724321,,
vs_IC,159,0.01434433370239947,,
vs_IC,160,0.014077880291648052,,
vs_IC,161,0.013817985587595828,,
vs_IC,162,0.013564449023726236,,
vs_IC,163,0.01331707734843366,,
vs_IC,164,0.013075684316225487,,
vs_IC,165,0.012840090392838486,,
vs_IC,166,0.012610122474894207,,
vs_IC,167,0.012385613622749753,,
vs_IC,168,0.012166402805957145,,
vs_IC,169,0.011952334660862353,,
vs_IC,170,0.01174325925881937,,
vs_IC,171,0.011539031886044741,,
vs_IC,172,0.011339512833311067,,
vs_IC,173,0.01114456719482511,,
vs_IC,174,0.010954064676833066,,
vs_IC,175,0.010767879414798264,,
vs_IC,176,0.010585889798643291,,
vs_IC,177,0.01040797830574985,,
vs_IC,178,0.010234031342056745,,
vs_IC,179,0.01006393908906056,,
vs_IC,180,0.00989759535868879,,
vs_IC,181,0.009734897453893531,,
vs_IC,182,0.009575746035482871,,
vs_IC,183,0.009420044994726387,,
vs_IC,184,0.009267701331384333,,
vs_IC,185,0.009118625037249337,,
vs_IC,186,0.008972728984101366,,
vs_IC,187,0.008829928817236161,,
vs_IC,188,0.008690142852482834,,
vs_IC,189,0.00855329197859893,,
vs_IC,190,0.008419299562773975,,
vs_IC,191,0.008288091360701137,,
vs_IC,192,0.008159595430351307,,
vs_IC,193,0.008033742048698975,,
vs_IC,194,0.007910463632741628,,
vs_IC,195,0.007789694662806283,,
vs_IC,196,0.007671371609871848,,
vs_IC,197,0.007555432865036487,,
vs_IC,198,0.0074418186721537756,,
vs_IC,199,0.007330471063515775,,
vs_IC,summary,nan,1000026982.0480679,1.000337519624374
vs_M,0,3061523.4780775397,,
vs_M,1,206701.3251481437,,
vs_M,2,47849.11341106343,,
vs_M,3,17791.03970227686,,
vs_M,4,8441.3304001239,,
vs_M,5,4643.2032949991135,,
vs_M,6,2819.9280338351396,,
vs_M,7,1838.5211344695567,,
vs_M,8,1264.290752947075,,
vs_M,9,906.2535008240378,,
vs_M,10,671.5578626117193,,
vs_M,11,511.36520669294816,,
vs_M,12,398.31636932677253,,
vs_M,13,316.2728165971985,,
vs_M,14,255.29552530847144,,
vs_M,15,209.03568497258632,,
vs_M,16,173.30854617451305,,
vs_M,17,145.27958382273388,,
vs_M,18,122.98243072694865,,
vs_M,19,105.0238725970201,,
vs_M,20,90.39805560107888,,
vs_M,21,78.36645091549337,,
vs_M,22,68.3785123064842,,
vs_M,23,60.018143293996616,,
vs_M,24,52.96690050373881,,
vs_M,25,46.97827001551682,,
vs_M,26,41.859404911755405,,
vs_M,27,37.457975158721034,,
vs_M,28,33.65257458942069,,
vs_M,29,30.345638183413218,,
vs_M,30,27.458154177017406,,
vs_M,31,24.925675125454735,,
vs_M,32,22.695279745518015,,
vs_M,33,20.723237943482502,,
vs_M,34,18.973201174987828,,
vs_M,35,17.414788786092362,,
vs_M,36,16.022475480357613,,
vs_M,37,14.774709631620786,,
vs_M,38,13.653209928596821,,
vs_M,39,12.642400771132763,,
vs_M,40,11.72895636874921,,
vs_M,41,10.90143056871659,,
vs_M,42,10.14995467278244,,
vs_M,43,9.465989531304379,,
vs_M,44,8.842121176528796,,
vs_M,45,8.271891583027513,,
vs_M,46,7.749657907047214,,
vs_M,47,7.270474920784065,,
vs_M,48,6.829996434860562,,
vs_M,49,6.424392319835435,,
vs_M,50,6.05027841168852,,
vs_M,51,5.704657088730463,,
vs_M,52,5.3848667267168375,,
vs_M,53,5.088538570482579,,
vs_M,54,4.813559817136144,,
vs_M,55,4.558041922373305,,
vs_M,56,4.320293314022371,,
vs_M,57,4.098795836721529,,
vs_M,58,3.8921843581160105,,
vs_M,59,3.6992290742816007,,
vs_M,60,3.5188201122562712,,
vs_M,61,3.349954105080721,,
vs_M,62,3.19172245547867,,
vs_M,63,3.043301055332489,,
vs_M,64,2.9039412604256785,,
vs_M,65,2.772961949285922,,
vs_M,66,2.6497425245258883,,
vs_M,67,2.5337167296167786,,
vs_M,68,2.424367177735178,,
vs_M,69,2.3212205013852105,,
vs_M,70,2.223843044377128,,
vs_M,71,2.131837028644053,,
vs_M,72,2.044837138574491,,
vs_M,73,1.9625074718857678,,
vs_M,74,1.8845388132447793,,
vs_M,75,1.8106461930696638,,
vs_M,76,1.740566698496148,,
vs_M,77,1.6740575067026087,,
vs_M,78,1.6108941167276336,,
vs_M,79,1.5508687566869468,,
vs_M,80,1.493788947291985,,
vs_M,81,1.4394762045256906,,
vs_M,82,1.3877648666913138,,
vs_M,83,1.3385010327019602,,
vs_M,84,1.2915415991296701,,
vs_M,85,1.246753386837004,,
vs_M,86,1.204012347166035,,
vs_M,87,1.1632028398744905,,
vs_M,88,1.1242169756405687,,
vs_M,89,1.0869540167086047,,
vs_M,90,1.0513198298863755,,
vs_M,91,1.0172263868091835,,
vs_M,92,0.9845913070174765,,
vs_M,93,0.9533374396735095,,
vs_M,94,0.9233924802828207,,
vs_M,95,0.8946886192142562,,
vs_M,96,0.8671622191285008,,
vs_M,97,0.8407535184190248,,
vs_M,98,0.815406358647251,,
vs_M,99,0.7910679335957096,,
vs_M,100,0.7676885581854539,,
vs_M,101,0.7452214552721181,,
vs_M,102,0.723622559050095,,
vs_M,103,0.7028503334600047,,
vs_M,104,0.6828656043821296,,
vs_M,105,0.663631404324761,,
vs_M,106,0.6451128289188597,,
vs_M,107,0.6272769036754602,,
vs_M,108,0.6100924607340967,,
vs_M,109,0.5935300243672822,,
vs_M,110,0.5775617048244744,,
vs_M,111,0.5621610995884256,,
vs_M,112,0.5473032017501048,,
vs_M,113,0.5329643146283631,,
vs_M,114,0.5191219724133527,,
vs_M,115,0.5057548661796899,,
vs_M,116,0.492842775024169,,
vs_M,117,0.4803665017538133,,
vs_M,118,0.46830781297340035,,
vs_M,119,0.4566493830586094,,
vs_M,120,0.44537474190611165,,
vs_M,121,0.43446822599999413,,
vs_M,122,0.42391493275088543,,
vs_M,123,0.4137006776967931,,
vs_M,124,0.40381195444345763,,
vs_M,125,0.3942358971565178,,
vs_M,126,0.3849602454056611,,
vs_M,127,0.3759733111714456,,
vs_M,128,0.3672639479081481,,
vs_M,129,0.35882152153383273,,
vs_M,130,0.35063588309869903,,
vs_M,131,0.342697343204621,,
vs_M,132,0.33499664790254235,,
vs_M,133,0.32752495601743026,,
vs_M,134,0.32027381782016173,,
vs_M,135,0.3132351549887501,,
vs_M,136,0.3064012416750746,,
vs_M,137,0.29976468668641776,,
vs_M,138,0.2933184167248996,,
vs_M,139,0.28705566052023573,,
vs_M,140,0.2809699339019617,,
vs_M,141,0.2750550257028747,,
vs_M,142,0.26930498443711404,,
vs_M,143,0.263714105706064,,
vs_M,144,0.2582769203532779,,
vs_M,145,0.25298818317914445,,
vs_M,146,0.24784286233864253,,
vs_M,147,0.24283612927995682,,
vs_M,148,0.23796334923539675,,
vs_M,149,0.2332200721819311,,
vs_M,150,0.22860202433698087,,
vs_M,151,0.2241051000475021,,
vs_M,152,0.21972535414422623,,
vs_M,153,0.21545899464650622,,
vs_M,154,0.21130237588313822,,
vs_M,155,0.20725199194456384,,
vs_M,156,0.2033044704716631,,
vs_M,157,0.19945656675802384,,
vs_M,158,0.19570515814454922,,
vs_M,159,0.19204723870724055,,
vs_M,160,0.1884799141874065,,
vs_M,161,0.18500039717884342,,
vs_M,162,0.18160600257264264,,
vs_M,163,0.17829414318205603,,
vs_M,164,0.17506232561068272,,
vs_M,165,0.17190814631536852,,
vs_M,166,0.16882928783958048,,
vs_M,167,0.16582351524606534,,
vs_M,168,0.16288867270355295,,
vs_M,169,0.16002268024731114,,
vs_M,170,0.1572235306694447,,
vs_M,171,0.15448928658229977,,
vs_M,172,0.15181807758879753,,
vs_M,173,0.14920809760286263,,
vs_M,174,0.14665760227957475,,
vs_M,175,0.14416490657140665,,
vs_M,176,0.14172838238744642,,
vs_M,177,0.13934645635773069,,
vs_M,178,0.13701760770169705,,
vs_M,179,0.1347403661930013,,
vs_M,180,0.1325133102013614,,
vs_M,181,0.13033506483300336,,
vs_M,182,0.12820430014788434,,
vs_M,183,0.1261197294580517,,
vs_M,184,0.12408010768590341,,
vs_M,185,0.12208422981391183,,
vs_M,186,0.12013092937973295,,
vs_M,187,0.11821907704653223,,
vs_M,188,0.11634757923867327,,
vs_M,189,0.11451537682060832,,
vs_M,190,0.11272144383484299,,
vs_M,191,0.11096478630880312,,
vs_M,192,0.10924444108140331,,
vs_M,193,0.10755947471026696,,
vs_M,194,0.10590898239193865,,
vs_M,195,0.104292086955638,,
vs_M,196,0.10270793787475382,,
vs_M,197,0.10115571033034966,,
vs_M,198,0.09963460430917606,,
vs_M,199,0.09814384373904689,,
vs_M,summary,nan,3357650.352905135,1.4842521377979079
rho,0,7850879.623794959,,
rho,1,1026643.4128227986,,
rho,2,306788.74399093306,,
rho,3,129813.81875874316,,
rho,4,66556.79788373588,,
rho,5,38545.67654466122,,
rho,6,24284.689145132612,,
rho,7,16273.642052305191,,
rho,8,11431.810009144585,,
rho,9,8334.994948136107,,
rho,10,6262.875306506705,,
rho,11,4824.401413876704,,
rho,12,3794.7627788856803,,
rho,13,3038.4522453250966,,
rho,14,2470.474407191745,,
rho,15,2035.6757575685904,,
rho,16,1697.2027889363253,,
rho,17,1429.7924466348925,,
rho,18,1215.732942549442,,
rho,19,1042.3563964146874,,
rho,20,900.4395555388027,,
rho,21,783.1587480834238,,
rho,22,685.39202406538,,
rho,23,603.2439309634419,,
rho,24,533.7161035466703,,
rho,25,474.4752055434512,,
rho,26,423.6870160638635,,
rho,27,379.89618445437634,,
rho,28,341.93798488041415,,
rho,29,308.8728004828254,,
rho,30,279.9369573166655,,
rho,31,254.50545745843414,,
rho,32,232.0634670761522,,
rho,33,212.1843119287576,,
rho,34,194.5123559829802,,
rho,35,178.74957711467366,,
rho,36,164.64496548940235,,
rho,37,151.98609409334847,,
rho,38,140.59237329103763,,
rho,39,130.3096201834361,,
rho,40,121.00566134061856,,
rho,41,112.56675285290251,,
rho,42,104.89465069217042,,
rho,43,97.9042014478244,,
rho,44,91.5213517194645,,
rho,45,85.68149606910211,,
rho,46,80.32810010686661,,
rho,47,75.41154821654804,,
rho,48,70.88817551729338,,
rho,49,66.71945157348419,,
rho,50,62.871289607523885,,
rho,51,59.31345991840673,,
rho,52,56.019090149948354,,
rho,53,52.96423820597761,,
rho,54,50.12752614425619,,
rho,55,47.48982542660469,,
rho,56,45.033985560716246,,
rho,57,42.74459951823353,,
rho,58,40.607800415582666,,
rho,59,38.61108484739637,,
rho,60,36.74315900552406,,
rho,61,34.993804330109114,,
rho,62,33.353759947313264,,
rho,63,31.814619570430352,,
rho,64,30.368740892968724,,
rho,65,29.009165796386753,,
rho,66,27.729549941717046,,
rho,67,26.524100521580813,,
rho,68,25.387521123804476,,
rho,69,24.31496280550597,,
rho,70,23.301980601624855,,
rho,71,22.344494798133354,,
rho,72,21.438756390639746,,
rho,73,20.581316226305116,,
rho,74,19.768997393033807,,
rho,75,18.998870476506365,,
rho,76,18.268231354252247,,
rho,77,17.57458123781959,,
rho,78,16.915608710204936,,
rho,79,16.289173536910976,,
rho,80,15.69329205601982,,
rho,81,15.126123976109996,,
rho,82,14.585960431216519,,
rho,83,14.071213159770034,,
rho,84,13.580404689918733,,
rho,85,13.11215942715049,,
rho,86,12.665195551956415,,
rho,87,12.238317645641109,,
rho,88,11.830409971481414,,
rho,89,11.440430346433823,,
rho,90,11.067404545631911,,
rho,91,10.710421188124789,,
rho,92,10.368627057789888,,
rho,93,10.041222818201506,,
rho,94,9.727459084529302,,
rho,95,9.426632819346647,,
rho,96,9.13808402260789,,
rho,97,8.861192689056878,,
rho,98,8.595376009002427,,
rho,99,8.34008579077847,,
rho,100,8.094806085332024,,
rho,101,7.8590509952803105,,
rho,102,7.632362652476181,,
rho,103,7.414309349640604,,
rho,104,7.2044838129833035,,
rho,105,7.002501603954538,,
rho,106,6.8079996393688695,,
rho,107,6.620634820128605,,
rho,108,6.440082759662784,,
rho,109,6.266036603997938,,
rho,110,6.0982059360984175,,
rho,111,5.936315757765478,,
rho,112,5.780105542973006,,
rho,113,5.629328357049932,,
rho,114,5.483750036601197,,
rho,115,5.343148425495815,,
rho,116,5.207312662646143,,
rho,117,5.0760425176620245,,
rho,118,4.949147770789553,,
rho,119,4.8264476338410285,,
rho,120,4.707770209092504,,
rho,121,4.592951983371178,,
rho,122,4.481837354778785,,
rho,123,4.3742781897015295,,
rho,124,4.2701334079434465,,
rho,125,4.1692685939904255,,
rho,126,4.071555632567809,,
rho,127,3.976872366796815,,
rho,128,3.8851022773854655,,
rho,129,3.796134181409017,,
rho,130,3.709861949344411,,
rho,131,3.6261842391236256,,
rho,132,3.54500424606298,,
rho,133,3.4662294676101286,,
rho,134,3.3897714819282125,,
rho,135,3.315545739408292,,
rho,136,3.243471366266975,,
rho,137,3.1734709794468072,,
rho,138,3.105470512092902,,
rho,139,3.0393990489308056,,
rho,140,2.9751886709180635,,
rho,141,2.9127743085859414,,
rho,142,2.852093603528172,,
rho,143,2.7930867775310992,,
rho,144,2.7356965088742426,,
rho,145,2.679867815362273,,
rho,146,2.6255479436791234,,
rho,147,2.5726862646823805,,
rho,148,2.521234174281562,,
rho,149,2.4711449995675068,,
rho,150,2.422373909881973,,
rho,151,2.37487783253686,,
rho,152,2.3286153729113557,,
rho,153,2.2835467386728268,,
rho,154,2.2396336678835445,,
rho,155,2.1968393607705266,,
rho,156,2.1551284149498464,,
rho,157,2.114466763909877,,
rho,158,2.0748216185701893,,
rho,159,2.0361614117441573,,
rho,160,1.9984557453439937,,
rho,161,1.961675340176788,,
rho,162,1.9257919881893588,,
rho,163,1.8907785070283833,,
rho,164,1.8566086967902597,,
rho,165,1.8232572988427156,,
rho,166,1.7906999566071828,,
rho,167,1.7589131781975094,,
rho,168,1.7278743008167625,,
rho,169,1.6975614568195843,,
rho,170,1.6679535413529467,,
rho,171,1.6390301814932147,,
rho,172,1.6107717068021161,,
rho,173,1.5831591212286549,,
rho,174,1.5561740762881342,,
rho,175,1.5297988454533766,,
rho,176,1.5040162996968307,,
rho,177,1.4788098841257227,,
rho,178,1.4541635956555812,,
rho,179,1.4300619616705268,,
rho,180,1.4064900196215266,,
rho,181,1.3834332975164771,,
rho,182,1.3608777952585098,,
rho,183,1.338809966791247,,
rho,184,1.3172167030119721,,
rho,185,1.296085315415748,,
rho,186,1.275403520435498,,
rho,187,1.2551594244449213,,
rho,188,1.235341509392818,,
rho,189,1.2159386190391057,,
rho,190,1.1969399457643053,,
rho,191,1.178335017925759,,
rho,192,1.160113687735219,,
rho,193,1.1422661196337462,,
rho,194,1.124782779141082,,
rho,195,1.1076544221578162,,
rho,196,1.0908720846997795,,
rho,197,1.0744270730450962,,
rho,198,1.0583109542753495,,
rho,199,1.0425155471931948,,
rho,summary,nan,9517177.411567101,2.013637317215039
