param,index,eigenvalue,trace_proxy,effective_rank
vs_M,25,46.97827001551682,,
vs_M,26,41.859404911755405,,
vs_M,27,37.457975158721034,,
vs_M,28,33.65257458942069,,
vs_M,29,30.345638183413218,,
vs_M,30,27.458154177017406,,
vs_M,31,24.925675125454735,,
vs_M,32,22.695279745518015,,
vs_M,33,20.723237943482502,,
vs_M,34,18.973201174987828,,
vs_M,35,17.414788786092362,,
vs_M,36,16.022475480357613,,
vs_M,37,14.774709631620786,,
vs_M,38,13.653209928596821,,
vs_M,39,12.642400771132763,,
vs_M,40,11.72895636874921,,
vs_M,41,10.90143056871659,,
vs_M,42,10.14995467278244,,
vs_M,43,9.465989531304379,,
vs_M,44,8.842121176528796,,
vs_M,45,8.271891583027513,,
vs_M,46,7.749657907047214,,
vs_M,47,7.270474920784065,,
vs_M,48,6.829996434860562,,
vs_M,49,6.424392319835435,,
vs_M,50,6.05027841168852,,
vs_M,51,5.704657088730463,,
vs_M,52,5.3848667267168375,,
vs_M,53,5.088538570482579,,
vs_M,54,4.813559817136144,,
vs_M,55,4.558041922373305,,
vs_M,56,4.320293314022371,,
vs_M,57,4.098795836721529,,
vs_M,58,3.8921843581160105,,
vs_M,59,3.6992290742816007,,
vs_M,60,3.5188201122562712,,
vs_M,61,3.349954105080721,,
vs_M,62,3.19172245547867,,
vs_M,63,3.043301055332489,,
vs_M,64,2.9039412604256785,,
vs_M,65,2.772961949285922,,
vs_M,66,2.6497425245258883,,
vs_M,67,2.5337167296167786,,
vs_M,68,2.424367177735178,,
vs_M,69,2.3212205013852105,,
vs_M,70,2.223843044377128,,
vs_M,71,2.131837028644053,,
vs_M,72,2.044837138574491,,
vs_M,73,1.9625074718857678,,
vs_M,74,1.8845388132447793,,
vs_M,75,1.8106461930696638,,
vs_M,76,1.740566698496148,,
vs_M,77,1.6740575067026087,,
vs_M,78,1.6108941167276336,,
vs_M,79,1.5508687566869468,,
vs_M,80,1.493788947291985,,
vs_M,81,1.4394762045256906,,
vs_M,82,1.3877648666913138,,
vs_M,83,1.3385010327019602,,
vs_M,84,1.2915415991296701,,
vs_M,85,1.246753386837004,,
vs_M,86,1.204012347166035,,
vs_M,87,1.1632028398744905,,
vs_M,88,1.1242169756405687,,
vs_M,89,1.0869540167086047,,
vs_M,90,1.0513198298863755,,
vs_M,91,1.0172263868091835,,
vs_M,92,0.9845913070174765,,
vs_M,93,0.9533374396735095,,
vs_M,94,0.9233924802828207,,
vs_M,95,0.8946886192142562,,
vs_M,96,0.8671622191285008,,
vs_M,97,0.8407535184190248,,
vs_M,98,0.815406358647251,,
vs_M,99,0.7910679335957096,,
vs_M,summary,nan,3357621.1312268497,1.4840365829148843
rho,0,7850879.623794959,,
rho,1,1026643.4128227986,,
rho,2,306788.74399093306,,
rho,3,129813.81875874316,,
rho,4,66556.79788373588,,
rho,5,38545.67654466122,,
rho,6,24284.689145132612,,
rho,7,16273.642052305191,,
rho,8,11431.810009144585,,
rho,9,8334.994948136107,,
rho,10,6262.875306506705,,
rho,11,4824.401413876704,,
rho,12,3794.7627788856803,,
rho,13,3038.4522453250966,,
rho,14,2470.474407191745,,
rho,15,2035.6757575685904,,
rho,16,1697.2027889363253,,
rho,17,1429.7924466348925,,
rho,18,1215.732942549442,,
rho,19,1042.3563964146874,,
rho,20,900.4395555388027,,
rho,21,783.1587480834238,,
rho,22,685.39202406538,,
rho,23,603.2439309634419,,
rho,24,533.7161035466703,,
rho,25,474.4752055434512,,
rho,26,423.6870160638635,,
rho,27,379.89618445437634,,
rho,28,341.93798488041415,,
rho,29,308.8728004828254,,
rho,30,279.9369573166655,,
rho,31,254.50545745843414,,
rho,32,232.0634670761522,,
rho,33,212.1843119287576,,
rho,34,194.5123559829802,,
rho,35,178.74957711467366,,
rho,36,164.64496548940235,,
rho,37,151.98609409334847,,
rho,38,140.59237329103763,,
rho,39,130.3096201834361,,
rho,40,121.00566134061856,,
rho,41,112.56675285290251,,
rho,42,104.89465069217042,,
rho,43,97.9042014478244,,
rho,44,91.5213517194645,,
rho,45,85.68149606910211,,
rho,46,80.32810010686661,,
rho,47,75.41154821654804,,
rho,48,70.88817551729338,,
rho,49,66.71945157348419,,
rho,50,62.871289607523885,,
rho,51,59.31345991840673,,
rho,52,56.019090149948354,,
rho,53,52.96423820597761,,
rho,54,50.12752614425619,,
rho,55,47.48982542660469,,
rho,56,45.033985560716246,,
rho,57,42.74459951823353,,
rho,58,40.607800415582666,,
rho,59,38.61108484739637,,
rho,60,36.74315900552406,,
rho,61,34.993804330109114,,
rho,62,33.353759947313264,,
rho,63,31.814619570430352,,
rho,64,30.368740892968724,,
rho,65,29.009165796386753,,
rho,66,27.729549941717046,,
rho,67,26.524100521580813,,
rho,68,25.387521123804476,,
rho,69,24.31496280550597,,
rho,70,23.301980601624855,,
rho,71,22.344494798133354,,
rho,72,21.438756390639746,,
rho,73,20.581316226305116,,
rho,74,19.768997393033807,,
rho,75,18.998870476506365,,
rho,76,18.268231354252247,,
rho,77,17.57458123781959,,
rho,78,16.915608710204936,,
rho,79,16.289173536910976,,
rho,80,15.69329205601982,,
rho,81,15.126123976109996,,
rho,82,14.585960431216519,,
rho,83,14.071213159770034,,
rho,84,13.580404689918733,,
rho,85,13.11215942715049,,
rho,86,12.665195551956415,,
rho,87,12.238317645641109,,
rho,88,11.830409971481414,,
rho,89,11.440430346433823,,
rho,90,11.067404545631911,,
rho,91,10.710421188124789,,
rho,92,10.368627057789888,,
rho,93,10.041222818201506,,
rho,94,9.727459084529302,,
rho,95,9.426632819346647,,
rho,96,9.13808402260789,,
rho,97,8.861192689056878,,
rho,98,8.595376009002427,,
rho,99,8.34008579077847,,
rho,summary,nan,9516868.286865266,2.0126520567137525
