param,index,eigenvalue,trace_proxy,effective_rank
vp,195,8.923650910449857e-06,,
vp,196,8.788161693531468e-06,,
vp,197,8.65540124089693e-06,,
vp,198,8.525301207125079e-06,,
vp,199,8.397795290497602e-06,,
vp,summary,nan,4.0550708179499875,10.15537275697723
vs_IC,0,1.0,,
vs_IC,1,0.22991088457251294,,
vs_IC,2,0.0471849461071268,,
vs_IC,3,0.01565269502330637,,
vs_IC,4,0.006884231646062208,,
vs_IC,5,0.003594745018728305,,
vs_IC,6,0.0021028688747254925,,
vs_IC,7,0.001332952990771446,,
vs_IC,8,0.0008967902480653894,,
vs_IC,9,0.0006316929126296379,,
vs_IC,10,0.0004614720597146911,,
vs_IC,11,0.00034725048868019853,,
vs_IC,12,0.0002677881980157878,,
vs_IC,13,0.00021081698719484793,,
vs_IC,14,0.00016891549996578132,,
vs_IC,15,0.0001374157309438085,,
vs_IC,16,0.00011328186255635147,,
vs_IC,17,9.448170926542916e-05,,
vs_IC,18,7.962014935619419e-05,,
vs_IC,19,6.771786912381694e-05,,
vs_IC,20,5.807371803224603e-05,,
vs_IC,21,5.017675438135458e-05,,
vs_IC,22,4.364868330860475e-05,,
vs_IC,23,3.820536770501111e-05,,
vs_IC,24,3.363058851379466e-05,,
vs_IC,25,2.9757838410952975e-05,,
vs_IC,26,2.6457485111761126e-05,,
vs_IC,27,2.362758670177798e-05,,
vs_IC,28,2.1187230681304556e-05,,
vs_IC,29,1.90716427573089e-05,,
vs_IC,30,1.7228553573963617e-05,,
vs_IC,31,1.5615470864633927e-05,,
vs_IC,32,1.4197610926643238e-05,,
vs_IC,33,1.2946315445096577e-05,,
vs_IC,34,1.183782923313415e-05,,
vs_IC,35,1.0852348912236892e-05,,
vs_IC,36,9.973276802300332e-06,,
vs_IC,37,9.186631540395717e-06,,
vs_IC,38,8.480579345404358e-06,,
vs_IC,39,7.845058843889702e-06,,
vs_IC,40,7.271478962936894e-06,,
vs_IC,41,6.752474264304225e-06,,
vs_IC,42,6.281705720333698e-06,,
vs_IC,43,5.8536976536864535e-06,,
vs_IC,44,5.4637036207306725e-06,,
vs_IC,45,5.107595585105497e-06,,
vs_IC,46,4.7817719287234995e-06,,
vs_IC,47,4.483080773558393e-06,,
vs_IC,48,4.20875580612425e-06,,
vs_IC,49,3.956362357299564e-06,,
vs_IC,50,3.723751930150085e-06,,
vs_IC,51,3.5090237154743524e-06,,
vs_IC,52,3.310491909941557e-06,,
vs_IC,53,3.1266578708705397e-06,,
vs_IC,54,2.9561863171031796e-06,,
vs_IC,55,2.797884926422078e-06,,
vs_IC,56,2.6506867937843806e-06,,
vs_IC,57,2.5136353069056285e-06,,
vs_IC,58,2.3858710708089916e-06,,
vs_IC,59,2.2666205742877294e-06,,
vs_IC,60,2.155186341513714e-06,,
vs_IC,61,2.0509383533980714e-06,,
vs_IC,62,1.9533065574668083e-06,,
vs_IC,63,1.861774313306452e-06,,
vs_IC,64,1.7758726441437011e-06,,
vs_IC,65,1.6951751847175636e-06,,
vs_IC,66,1.619293731982976e-06,,
vs_IC,67,1.547874318917968e-06,,
vs_IC,68,1.4805937432520678e-06,,
vs_IC,69,1.4171564926665303e-06,,
vs_IC,70,1.357292016243125e-06,,
vs_IC,71,1.3007522989086572e-06,,
vs_IC,72,1.2473097015432611e-06,,
vs_IC,73,1.196755034461919e-06,,
vs_IC,74,1.1488958362812114e-06,,
vs_IC,75,1.103554833863554e-06,,
vs_IC,76,1.0605685621860315e-06,,
vs_IC,77,1.0197861256911951e-06,,
vs_IC,78,9.810680850103168e-07,,
vs_IC,79,9.442854549620794e-07,,
vs_IC,80,9.093188014691108e-07,,
vs_IC,81,8.760574265409308e-07,,
vs_IC,82,8.443986317785846e-07,,
vs_IC,83,8.142470519919243e-07,,
vs_IC,84,7.855140515092831e-07,,
vs_IC,85,7.581171766216706e-07,,
vs_IC,86,7.319796583570462e-07,,
vs_IC,87,7.070299604394873e-07,,
vs_IC,88,6.832013678659217e-07,,
vs_IC,89,6.604316120403421e-07,,
vs_IC,90,6.386625288513826e-07,,
vs_IC,91,6.17839746471803e-07,,
vs_IC,92,5.9791240000468e-07,,
vs_IC,93,5.788328704068408e-07,,
vs_IC,94,5.605565453904385e-07,,
vs_IC,95,5.430416002429626e-07,,
vs_IC,96,5.262487967182324e-07,,
vs_IC,97,5.101412983393724e-07,,
vs_IC,98,4.946845006222716e-07,,
vs_IC,99,4.798458748771313e-07,,
vs_IC,100,4.655948243785691e-07,,
vs_IC,101,4.519025518132726e-07,,
vs_IC,102,4.387419370201115e-07,,
vs_IC,103,4.260874241322687e-07,,
vs_IC,104,4.1391491731575993e-07,,
vs_IC,105,4.0220168437466497e-07,,
vs_IC,106,3.909262675615802e-07,,
vs_IC,107,3.800684009930286e-07,,
vs_IC,108,3.6960893412461e-07,,
vs_IC,109,3.595297607902387e-07,,
vs_IC,110,3.498137533544362e-07,,
vs_IC,111,3.404447015669291e-07,,
vs_IC,112,3.314072557451161e-07,,
vs_IC,113,3.2268687394282933e-07,,
vs_IC,114,3.142697727934869e-07,,
vs_IC,115,3.061428817426316e-07,,
vs_IC,116,2.982938004091917e-07,,
vs_IC,117,2.907107588368919e-07,,
vs_IC,118,2.833825804172804e-07,,
vs_IC,119,2.7629864728404945e-07,,
vs_IC,120,2.694488679948723e-07,,
vs_IC,121,2.628236473320444e-07,,
vs_IC,122,2.5641385806692865e-07,,
vs_IC,123,2.502108145456993e-07,,
vs_IC,124,2.4420624796527915e-07,,
vs_IC,125,2.3839228321876942e-07,,
vs_IC,126,2.3276141719916575e-07,,
vs_IC,127,2.2730649845885134e-07,,
vs_IC,128,2.2202070813029164e-07,,
vs_IC,129,2.1689754202063673e-07,,
vs_IC,130,2.119307937995955e-07,,
vs_IC,131,2.0711453920605414e-07,,
vs_IC,132,2.0244312120451555e-07,,
vs_IC,133,1.9791113602757491e-07,,
vs_IC,134,1.93513420045376e-07,,
vs_IC,135,1.8924503740732846e-07,,
vs_IC,136,1.851012684053645e-07,,
vs_IC,137,1.8107759851168509e-07,,
vs_IC,138,1.771697080473311e-07,,
vs_IC,139,1.733734624410337e-07,,
vs_IC,140,1.6968490304067256e-07,,
vs_IC,141,1.661002384423226e-07,,
vs_IC,142,1.6261583630432e-07,,
vs_IC,143,1.5922821561603768e-07,,
vs_IC,144,1.5593403939315133e-07,,
vs_IC,145,1.5273010777311054e-07,,
vs_IC,146,1.4961335148631474e-07,,
vs_IC,147,1.4658082568015198e-07,,
vs_IC,148,1.4362970407458901e-07,,
vs_IC,149,1.4075727342942236e-07,,
vs_IC,150,1.3796092830461764e-07,,
vs_IC,151,1.3523816609638616e-07,,
vs_IC,152,1.3258658233277927e-07,,
vs_IC,153,1.300038662136386e-07,,
vs_IC,154,1.2748779638071369e-07,,
vs_IC,155,1.2503623690467057e-07,,
vs_IC,156,1.226471334765597e-07,,
vs_IC,157,1.2031850979209886e-07,,
vs_IC,158,1.1804846411785713e-07,,
vs_IC,159,1.1583516602911057e-07,,
vs_IC,160,1.1367685330977374e-07,,
vs_IC,161,1.1157182900540342e-07,,
vs_IC,162,1.0951845862082507e-07,,
vs_IC,163,1.0751516745444479e-07,,
vs_IC,164,1.0556043806179373e-07,,
vs_IC,165,1.0365280784129733e-07,,
vs_IC,166,1.0179086673568523e-07,,
vs_IC,167,9.997325504284604e-08,,
vs_IC,168,9.81986613302995e-08,,
vs_IC,169,9.646582044780143e-08,,
vs_IC,170,9.477351163291724e-08,,
vs_IC,171,9.312055670469895e-08,,
vs_IC,172,9.15058183408842e-08,,
vs_IC,173,8.992819843429597e-08,,
vs_IC,174,8.83866365243722e-08,,
vs_IC,175,8.688010829998178e-08,,
vs_IC,176,8.540762416990435e-08,,
vs_IC,177,8.396822789755184e-08,,
vs_IC,178,8.25609952967027e-08,,
vs_IC,179,8.11850329851982e-08,,
vs_IC,180,7.983947719371894e-08,,
vs_IC,181,7.852349262691859e-08,,
vs_IC,182,7.723627137433931e-08,,
vs_IC,183,7.597703186867515e-08,,
vs_IC,184,7.474501788907911e-08,,
vs_IC,185,7.35394976073356e-08,,
vs_IC,186,7.235976267483457e-08,,
vs_IC,187,7.120512734839481e-08,,
vs_IC,188,7.007492765308657e-08,,
vs_IC,189,6.896852058030041e-08,,
vs_IC,190,6.788528331940258e-08,,
vs_IC,191,6.682461252140209e-08,,
vs_IC,192,6.578592359313686e-08,,
vs_IC,193,6.47686500205635e-08,,
vs_IC,194,6.377224271980729e-08,,
vs_IC,195,6.279616941469802e-08,,
vs_IC,196,6.183991403958167e-08,,
vs_IC,197,6.09029761662589e-08,,
vs_IC,198,5.998487045395989e-08,,
vs_IC,199,5.908512612131837e-08,,
vs_IC,summary,nan,1.3107458706412638,2.164399535726158
vs_M,0,0.8986945222390598,,
vs_M,1,0.4657742003974709,,
vs_M,2,0.2083771613404932,,
vs_M,3,0.10081869986838266,,
vs_M,4,0.05424843930187056,,
vs_M,5,0.03195600887478622,,
vs_M,6,0.020221083463785375,,
vs_M,7,0.013536533066866079,,
vs_M,8,0.009477208421249128,,
vs_M,9,0.006880360122179934,,
vs_M,10,0.0051463955227221345,,
vs_M,11,0.00394653388570025,,
vs_M,12,0.0030908860548416804,,
vs_M,13,0.0024648284797959114,,
vs_M,14,0.0019964983572700306,,
vs_M,15,0.0016393395599244571,,
vs_M,16,0.0013623152311325719,,
vs_M,17,0.001144207238309147,,
vs_M,18,0.0009701830824815966,,
vs_M,19,0.0008296661445008747,,
vs_M,20,0.0007149790616434833,,
vs_M,21,0.0006204588309979898,,
vs_M,22,0.0005418671297440486,,
vs_M,23,0.00047598967272966517,,
vs_M,24,0.00042035916317171,,
vs_M,25,0.0003730605974045197,,
vs_M,26,0.0003325924066290816,,
vs_M,27,0.0002977660659987731,,
vs_M,28,0.0002676325975296745,,
vs_M,29,0.0002414281329540743,,
vs_M,30,0.00021853315604923894,,
vs_M,31,0.00019844167866948315,,
vs_M,32,0.0001807377096882157,,
vs_M,33,0.00016507713305641053,,
vs_M,34,0.00015117363632832976,,
vs_M,35,0.00013878769960536469,,
vs_M,36,0.00012771791643241223,,
vs_M,37,0.0001177941057483344,,
vs_M,38,0.00010887180980223838,,
vs_M,39,0.00010082787218970333,,
vs_M,40,9.355686331597006e-05,,
vs_M,41,8.696817495973577e-05,,
vs_M,42,8.098364633175398e-05,,
vs_M,43,7.553561474820257e-05,,
vs_M,44,7.056530738626869e-05,,
vs_M,45,6.602150844924868e-05,,
vs_M,46,6.1859449817686e-05,,
vs_M,47,5.8039883912196025e-05,,
vs_M,48,5.452830578955085e-05,,
vs_M,49,5.129429799220252e-05,,
vs_M,50,4.831097678913932e-05,,
vs_M,51,4.5554522496699435e-05,,
vs_M,52,4.3003779789805286e-05,,
vs_M,53,4.0639916488605976e-05,,
vs_M,54,3.844613137202265e-05,,
vs_M,55,3.640740323557179e-05,,
vs_M,56,3.4510274759332494e-05,,
vs_M,57,3.2742665847850244e-05,,
vs_M,58,3.1093711997857125e-05,,
vs_M,59,2.955362398181013e-05,,
vs_M,60,2.8113565736886716e-05,,
vs_M,61,2.676554784518732e-05,,
vs_M,62,2.550233440135056e-05,,
vs_M,63,2.431736140446616e-05,,
vs_M,64,2.320466509481386e-05,,
vs_M,65,2.2158818892823028e-05,,
vs_M,66,2.117487779602605e-05,,
vs_M,67,2.0248329256389484e-05,,
vs_M,68,1.937504970072173e-05,,
vs_M,69,1.855126597533453e-05,,
vs_M,70,1.7773521096434202e-05,,
vs_M,71,1.7038643772837876e-05,,
vs_M,72,1.6343721240020994e-05,,
vs_M,73,1.5686075006247255e-05,,
vs_M,74,1.5063239164302172e-05,,
vs_M,75,1.4472940967550097e-05,,
vs_M,76,1.3913083407832423e-05,,
vs_M,77,1.3381729566097044e-05,,
vs_M,78,1.2877088535413884e-05,,
vs_M,79,1.2397502740873102e-05,,
vs_M,80,1.1941436502358274e-05,,
vs_M,81,1.1507465704821698e-05,,
vs_M,82,1.109426845687402e-05,,
vs_M,83,1.0700616632581696e-05,,
vs_M,84,1.0325368203639143e-05,,
vs_M,85,9.967460279797654e-06,,
vs_M,86,9.625902784803538e-06,,
vs_M,87,9.299772703305512e-06,,
vs_M,88,8.988208841391986e-06,,
vs_M,89,8.690407049745611e-06,,
vs_M,90,8.405615863969567e-06,,
vs_M,91,8.13313252154668e-06,,
vs_M,92,7.872299319221898e-06,,
vs_M,93,7.622500278425621e-06,,
vs_M,94,7.383158089741711e-06,,
vs_M,95,7.153731310424959e-06,,
vs_M,96,6.9337117916357655e-06,,
vs_M,97,6.722622314425605e-06,,
vs_M,98,6.520014415611536e-06,,
vs_M,99,6.325466386552661e-06,,
vs_M,100,6.138581429513099e-06,,
vs_M,101,5.95898595778856e-06,,
vs_M,102,5.786328027107727e-06,,
vs_M,103,5.6202758870134506e-06,,
vs_M,104,5.460516641998226e-06,,
vs_M,105,5.306755013127641e-06,,
vs_M,106,5.158712191746465e-06,,
vs_M,107,5.016124777636181e-06,,
vs_M,108,4.87874379468874e-06,,
vs_M,109,4.746333777788534e-06,,
vs_M,110,4.618671925159717e-06,,
vs_M,111,4.49554731094597e-06,,
vs_M,112,4.376760153250566e-06,,
vs_M,113,4.262121133280815e-06,,
vs_M,114,4.15145076161798e-06,,
vs_M,115,4.04457878797482e-06,,
vs_M,116,3.941343651112379e-06,,
vs_M,117,3.841591965868227e-06,,
vs_M,118,3.7451780445032093e-06,,
vs_M,119,3.6519634498053583e-06,,
vs_M,120,3.5618165776002476e-06,,
vs_M,121,3.474612266508885e-06,,
vs_M,122,3.3902314329687557e-06,,
vs_M,123,3.3085607296931323e-06,,
vs_M,124,3.229492225888844e-06,,
vs_M,125,3.1529231076855275e-06,,
vs_M,126,3.0787553973506026e-06,,
vs_M,127,3.0068956899750365e-06,,
vs_M,128,2.9372549064165064e-06,,
vs_M,129,2.869748061379451e-06,,
vs_M,130,2.8042940455966228e-06,,
vs_M,131,2.7408154211549067e-06,,
vs_M,132,2.679238229079806e-06,,
vs_M,133,2.6194918083587227e-06,,
vs_M,134,2.5615086256437952e-06,,
vs_M,135,2.5052241149304477e-06,,
vs_M,136,2.4505765265591168e-06,,
vs_M,137,2.397506784934626e-06,,
vs_M,138,2.3459583544010807e-06,,
vs_M,139,2.2958771127501517e-06,,
vs_M,140,2.2472112318774825e-06,,
vs_M,141,2.1999110651359866e-06,,
vs_M,142,2.1539290409662403e-06,,
vs_M,143,2.109219562413207e-06,,
vs_M,144,2.065738912165365e-06,,
vs_M,145,2.023445162777143e-06,,
vs_M,146,1.9822980917585583e-06,,
vs_M,147,1.9422591012371957e-06,,
vs_M,148,1.903291141917415e-06,,
vs_M,149,1.8653586410799186e-06,,
vs_M,150,1.8284274343817706e-06,,
vs_M,151,1.7924647012326782e-06,,
vs_M,152,1.7574389035379505e-06,,
vs_M,153,1.723319727612091e-06,,
vs_M,154,1.6900780290796066e-06,,
vs_M,155,1.6576857805913117e-06,,
vs_M,156,1.6261160221953053e-06,,
vs_M,157,1.5953428142119578e-06,,
vs_M,158,1.5653411924716627e-06,,
vs_M,159,1.5360871257829096e-06,,
vs_M,160,1.5075574755064613e-06,,
vs_M,161,1.4797299571190108e-06,,
vs_M,162,1.452583103656855e-06,,
vs_M,163,1.426096230936783e-06,,
vs_M,164,1.4002494044575403e-06,,
vs_M,165,1.3750234078910868e-06,,
vs_M,166,1.3503997130782471e-06,,
vs_M,167,1.3263604514484274e-06,,
vs_M,168,1.3028883867878186e-06,,
vs_M,169,1.2799668892849282e-06,,
vs_M,170,1.2575799107864288e-06,,
vs_M,171,1.2357119612002021e-06,,
vs_M,172,1.2143480859860929e-06,,
vs_M,173,1.1934738446782829e-06,,
vs_M,174,1.1730752903864105e-06,,
vs_M,175,1.1531389502255378e-06,,
vs_M,176,1.1336518066278847e-06,,
vs_M,177,1.1146012794918902e-06,,
vs_M,178,1.0959752091266265e-06,,
vs_M,179,1.0777618399519204e-06,,
vs_M,180,1.0599498049167298e-06,,
vs_M,181,1.0425281106003514e-06,,
vs_M,182,1.0254861229629943e-06,,
vs_M,183,1.0088135537140392e-06,,
vs_M,184,9.925004472680335e-07,,
vs_M,185,9.765371682600665e-07,,
vs_M,186,9.609143895936765e-07,,
vs_M,187,9.456230809958784e-07,,
vs_M,188,9.306544980552301e-07,,
vs_M,189,9.160001717201252e-07,,
vs_M,190,9.01651898235685e-07,,
vs_M,191,8.876017294987567e-07,,
vs_M,192,8.738419638115692e-07,,
vs_M,193,8.603651370156097e-07,,
vs_M,194,8.471640139882166e-07,,
vs_M,195,8.342315804852867e-07,,
vs_M,196,8.215610353143256e-07,,
vs_M,197,8.091457828228657e-07,,
vs_M,198,7.969794256880305e-07,,
vs_M,199,7.850557579937316e-07,,
vs_M,summary,nan,1.8402360586983644,4.618799934411961
rho,0,0.9776296424743317,,
rho,1,0.8250650067438596,,
rho,2,0.6168989247780664,,
rho,3,0.43394243842788083,,
rho,4,0.30009424319485767,,
rho,5,0.20906571367201682,,
rho,6,0.14835494135744154,,
rho,7,0.10763619212089459,,
rho,8,0.07986842065944917,,
rho,9,0.060536087071335655,,
rho,10,0.0467838976892963,,
rho,11,0.03679553704596756,,
rho,12,0.02939837414608493,,
rho,13,0.023821285657414117,,
rho,14,0.0195472138422726,,
rho,15,0.016222712168767146,,
rho,16,0.01360166868033025,,
rho,17,0.01150970004274665,,
rho,18,0.009821220505933944,,
rho,19,0.008444409568556301,,
rho,20,0.007311186399743768,,
rho,21,0.0063704124351326155,,
rho,22,0.005583210254832735,,
rho,23,0.0049196921458168575,,
rho,24,0.004356642053113426,,
rho,25,0.0038758516677973413,,
rho,26,0.0034629114699070364,,
rho,27,0.00310632227318043,,
rho,28,0.0027968352936889305,,
rho,29,0.002526957022043365,,
rho,30,0.0022905742250623083,,
rho,31,0.0020826674006398198,,
rho,32,0.0018990899848257909,,
rho,33,0.0017363968773455106,,
rho,34,0.001591710274626643,,
rho,35,0.0014626139521731146,,
rho,36,0.0013470694070799704,,
rho,37,0.0012433489192391878,,
rho,38,0.00114998179676237,,
rho,39,0.0010657109625200173,,
rho,40,0.0009894577021432218,,
rho,41,0.0009202928913133997,,
rho,42,0.0008574133958467704,,
rho,43,0.0008001226237053775,,
rho,44,0.0007478144266286473,,
rho,45,0.0006999597173589811,,
rho,46,0.0006560952987663237,,
rho,47,0.0006158145026891602,,
rho,48,0.0005787593158043872,,
rho,49,0.0005446137324152918,,
rho,50,0.0005130981235518987,,
rho,51,0.0004839644511294398,,
rho,52,0.00045699218733530426,,
rho,53,0.00043198482462037877,,
rho,54,0.00040876688197417574,,
rho,55,0.0003871813295850319,,
rho,56,0.00036708736732154047,,
rho,57,0.00034835850334082627,,
rho,58,0.0003308808880217196,,
rho,59,0.0003145518657217019,,
rho,60,0.00029927871287115457,,
rho,61,0.0002849775358899154,,
rho,62,0.00027157230653353633,,
rho,63,0.0002589940157055539,,
rho,64,0.00024717992963273807,,
rho,65,0.00023607293469378636,,
rho,66,0.0002256209592002077,,
rho,67,0.00021577646211777765,,
rho,68,0.00020649598014227936,,
rho,69,0.000197739725748689,,
rho,70,0.00018947122985498696,,
rho,71,0.0001816570236103852,,
rho,72,0.0001742663545577216,,
rho,73,0.0001672709330515648,,
rho,74,0.00016064470535422874,,
rho,75,0.00015436365029553975,,
rho,76,0.0001484055967806512,,
rho,77,0.00014275005977331434,,
rho,78,0.0001373780926780788,,
rho,79,0.00013227215430084249,,
rho,80,0.00012741598878886394,,
rho,81,0.000122794517143724,,
rho,82,0.00011839373906795491,,
rho,83,0.00011420064405168584,,
rho,84,0.00011020313073268786,,
rho,85,0.00010638993367420144,,
rho,86,0.00010275055680207542,,
rho,87,9.927521282790249e-05,,
rho,88,9.595476805959534e-05,,
rho,89,9.278069206658655e-05,,
rho,90,8.974501172471562e-05,,
rho,91,8.684026921691608e-05,,
rho,92,8.405948361088824e-05,,
rho,93,8.139611567480957e-05,,
rho,94,7.884403562743032e-05,,
rho,95,7.639749355020154e-05,,
rho,96,7.405109221687065e-05,,
rho,97,7.179976212068016e-05,,
rho,98,6.963873850129258e-05,,
rho,99,6.756354019315626e-05,,
rho,100,6.556995013450748e-05,,
rho,101,6.365399739181842e-05,,
rho,102,6.181194056846455e-05,,
rho,103,6.0040252478883735e-05,,
rho,104,5.833560598070552e-05,,
rho,105,5.669486086737864e-05,,
rho,106,5.511505173285496e-05,,
rho,107,5.359337672800406e-05,,
rho,108,5.21271871357387e-05,,
rho,109,5.071397769841227e-05,,
rho,110,4.935137763698525e-05,,
rho,111,4.803714230681343e-05,,
rho,112,4.676914543975228e-05,,
rho,113,4.5545371926647654e-05,,
rho,114,4.436391109824585e-05,,
rho,115,4.3222950466144314e-05,,
rho,116,4.212076988866033e-05,,
rho,117,4.105573612944665e-05,,
rho,118,4.00262977793678e-05,,
rho,119,3.90309805145885e-05,,
rho,120,3.8068382666044064e-05,,
